ts_epoch,kind,label,v1,v2
1784799928.999961448,cpu,user-service-user-service-1,0.01,85.8
1784799928.999961448,db,user,3,10000
1784799932.082773619,cpu,user-service-user-service-1,0.01,85.8
1784799932.082773619,db,user,3,10000
1784799935.198828117,cpu,user-service-user-service-1,0.01,85.8
1784799935.198828117,db,user,3,10000
1784799938.299225466,cpu,user-service-user-service-1,0.01,85.8
1784799938.299225466,db,user,3,10000
1784799941.407760235,cpu,user-service-user-service-1,0.05,85.8
1784799941.407760235,db,user,3,10000
