ts_epoch,kind,label,v1,v2
1784800437.163019120,queue,RollbackOrderEvent,0,
1784800437.163019120,queue,InventoryDeductedEvent,4,
1784800437.163019120,queue,OrderSagaCompletedEvent,1,
1784800437.163019120,queue,OrderCreatedEvent,6,
1784800437.163019120,queue,RollbackInventoryEvent,0,
1784800442.028595265,cpu,zt-gateway,0.10,104.0
1784800442.028595265,cpu,zt-php-worker,8.22,47.5
1784800442.028595265,cpu,zt-rabbitmq,3.88,204.4
1784800442.028595265,queue,order_queue,3451,
1784800442.028595265,queue,OrderCreateRequestedEvent,63,
1784800442.028595265,queue,PaymentProcessedEvent,2,
1784800442.028595265,queue,RollbackOrderEvent,0,
1784800442.028595265,queue,InventoryDeductedEvent,5,
1784800442.028595265,queue,OrderSagaCompletedEvent,4,
1784800442.028595265,queue,OrderCreatedEvent,5,
1784800442.028595265,queue,RollbackInventoryEvent,0,
1784800446.883928862,cpu,zt-gateway,0.04,104.0
1784800446.883928862,cpu,zt-php-worker,8.70,47.7
1784800446.883928862,cpu,zt-rabbitmq,2.72,205.4
1784800446.883928862,queue,order_queue,3301,
1784800446.883928862,queue,OrderCreateRequestedEvent,65,
1784800446.883928862,queue,PaymentProcessedEvent,4,
1784800446.883928862,queue,RollbackOrderEvent,0,
1784800446.883928862,queue,InventoryDeductedEvent,3,
1784800446.883928862,queue,OrderSagaCompletedEvent,4,
1784800446.883928862,queue,OrderCreatedEvent,5,
1784800446.883928862,queue,RollbackInventoryEvent,0,
1784800451.743907067,cpu,zt-gateway,0.08,104.0
1784800451.743907067,cpu,zt-php-worker,9.49,48.2
1784800451.743907067,cpu,zt-rabbitmq,2.57,202.4
1784800451.743907067,queue,order_queue,3155,
